Speaker,gloss1,total_freq
Nathan,changera,1
Nathan,changerait,1
Nathan,changes,1
Nathan,chanson,10
Nathan,chantait,1
Nathan,chante,10
Nathan,chanter,5
Nathan,chantes,4
Nathan,chanteur,1
Nathan,chapeau,10
Nathan,chaperon,9
Nathan,chaque,5
Nathan,charmant,2
Nathan,charpie,1
Nathan,chat,30
Nathan,château,6
Nathan,chatonette@wp,1
Nathan,chatouille,3
Nathan,chatouiller,1
Nathan,chats,1
Nathan,chaud,23
Nathan,chaude,3
Nathan,chauffage,1
Nathan,chauffe,1
Nathan,chauffer,1
Nathan,chaussette,3
Nathan,chaussettes,7
Nathan,chausson,10
Nathan,chaussons,15
Nathan,chaussure,2
Nathan,chaussures,24
Nathan,chef,1
Nathan,chemin,3
Nathan,cheminés,1
Nathan,chemise,1
Nathan,chêne,1
Nathan,chênes,1
Nathan,cherchais,1
Nathan,cherchait,1
Nathan,cherche,8
Nathan,chercher,77
Nathan,cherches,25
Nathan,chérie,1
Nathan,cherra,2
Nathan,cheval,20
Nathan,chevaux,5
Nathan,cheveux,17
Nathan,chevillette,2
Nathan,chèvre,4
Nathan,Chevrolet,1
Nathan,chez,30
Nathan,Chi,40
Nathan,chien,30
Nathan,chiens,7
Nathan,chipes,1
Nathan,chips,4
Nathan,Chl,2
Nathan,chocolat,7
Nathan,choisi,1
Nathan,choisir,4
Nathan,choisit,1
Nathan,choix,1
Nathan,chopé,2
Nathan,chose,40
Nathan,choses,27
Nathan,chou,2
Nathan,chouette,6
Nathan,choux,1
Nathan,Chr,13
Nathan,chuchote,1
Nathan,chuinte-t-il,1
Nathan,chut,120
Nathan,ci,3
Nathan,ciel,11
Nathan,cils,1
Nathan,cinq,11
Nathan,cinquante,3
Nathan,cinquième,1
Nathan,circuit,1
Nathan,ciseaux,5
Nathan,citerne,1
Nathan,citron,1
Nathan,clac,11
Nathan,clair,3
Nathan,claire,1
Nathan,clairière,2
Nathan,claque,1
Nathan,claques,1
Nathan,Clarisse,1
Nathan,classe,2
Nathan,Claudé,1
Nathan,clé,1
Nathan,clef,1
Nathan,clefs,1
Nathan,clémentine,2
Nathan,clic,3
Nathan,clown,1
Nathan,coccinelle,6
Nathan,cochon,23
Nathan,cochon+d+inde,1
Nathan,cochonnerie,1
Nathan,cochonnet,1
Nathan,cochons,2
Nathan,cochons+d+inde,1
Nathan,coco,2
Nathan,Coco_Lapin,1
Nathan,cocottes,1
Nathan,coeur,1
Nathan,cogne,2
Nathan,cogné,3
Nathan,coiffa,1
Nathan,coiffeur,5
Nathan,coin,8
Nathan,coince,3
Nathan,coincé,6
Nathan,coincée,3
Nathan,coincer,1
Nathan,coincés,1
Nathan,col,2
Nathan,colère,8
Nathan,colineau,4
Nathan,collection,1
Nathan,coller,1
Nathan,collera,1
Nathan,colonel,3
Nathan,coloriage,1
Nathan,colorié,1
Nathan,colorier,1
Nathan,combien,6
Nathan,comédien,1
Nathan,commander,1
Nathan,comme,382
Nathan,commençais,1
Nathan,commence,20
Nathan,commencé,2
Nathan,commencer,5
Nathan,commences,5
Nathan,comment,86
Nathan,complet,1
Nathan,complètement,5
Nathan,compliqué,5
Nathan,compliquer,1
Nathan,compote,5
Nathan,compotes,1
Nathan,comprend,4
Nathan,comprendre,1
Nathan,comprends,12
Nathan,compris,16
Nathan,compte,6
Nathan,compter,2
Nathan,con,1
Nathan,concentré,1
Nathan,condition,1
Nathan,conduit,1
Nathan,confettis,3
Nathan,confirmes,1
Nathan,confiture,6
Nathan,confortable,1
Nathan,connais,7
Nathan,connaît,2
Nathan,consoler,1
Nathan,construire,1
Nathan,content,10
Nathan,contente,1
Nathan,contentera,1
Nathan,continu,3
Nathan,continue,16
Nathan,continuer,2
Nathan,continues,6
Nathan,contraire,1
Nathan,contre,10
Nathan,cool,1
Nathan,copain,8
Nathan,copains,4
Nathan,copines,2
Nathan,coquilles,1
Nathan,corde,2
Nathan,corne,2
Nathan,corps,1
Nathan,costa@s:spa,1
Nathan,costaud,1
Nathan,côté,39
Nathan,côtés,2
Nathan,Coti,5
Nathan,coton,1
Nathan,cou,12
Nathan,coua@o,2
Nathan,couche,21
Nathan,couché,6
Nathan,coucher,5
Nathan,coucou,80
Nathan,couic,10
Nathan,coule,5
Nathan,couler,9
Nathan,couleur,9
Nathan,couleurs,6
Nathan,couloir,6
Nathan,coup,28
Nathan,coup+d+oeil,1
Nathan,coup+de+pied,1
Nathan,coup+de+soleil,1
Nathan,coupe,1
Nathan,couper,4
Nathan,coupes,1
Nathan,coups,9
Nathan,cour,1
Nathan,courait,1
Nathan,courant,1
Nathan,coureur,1
Nathan,courgettes,2
Nathan,courir,4
Nathan,couronne,1
Nathan,course,3
Nathan,courses,2
Nathan,court,6
Nathan,cousin,1
Nathan,coût,1
Nathan,couteau,8
Nathan,couture,1
Nathan,couverte,1
Nathan,couverture,5
Nathan,couvertures,2
Nathan,couves,2
Nathan,couvre,1
Nathan,crac,4
Nathan,crache,9
Nathan,craché,3
Nathan,cracher,3
Nathan,craches,1
Nathan,Cracotte,1
Nathan,crains,1
Nathan,craint,4
Nathan,crampe,1
Nathan,craque,2
Nathan,craquer,1
Nathan,crayon,4
Nathan,crayonné,2
Nathan,crayons,2
Nathan,crèche,3
Nathan,crème,3
Nathan,créneaux,2
Nathan,crêpes,1
Nathan,cric,2
Nathan,cric@o,6
Nathan,cricricri@o,2
Nathan,crie,9
Nathan,crié,1
Nathan,crier,5
Nathan,cries,1
Nathan,crinière,2
Nathan,croa@o,2
Nathan,croâ@o,2
Nathan,croc,3
Nathan,croc@o,4
Nathan,crocodile,16
Nathan,crocodiles,11
Nathan,crocus,1
Nathan,croire,1
Nathan,crois,43
Nathan,croiser,1
Nathan,croises,1
Nathan,croissant,11
Nathan,croque,1
Nathan,croquer,2
Nathan,croques,1
Nathan,crotte,1
Nathan,crotté,2
Nathan,crottes,1
Nathan,croyais,1
Nathan,cru,4
Nathan,cubes,8
Nathan,cueilli,1
Nathan,cuillère,6
Nathan,cuillerée,1
Nathan,cuillères,2
Nathan,cuire,8
Nathan,cuisine,23
Nathan,cuit,2
Nathan,culotte,2
Nathan,Cybille,1
Nathan,d',7
Nathan,d'abord,43
Nathan,d'accord,136
Nathan,d'affreux,1
Nathan,d'aide,4
Nathan,d'ailleurs,11
Nathan,d'Ali,1
Nathan,d'Alizé,1
Nathan,d'aller,10
Nathan,d'amitié,1
Nathan,d'appuyer,2
Nathan,d'araignée,1
Nathan,d'arbres,1
Nathan,d'arc,1
Nathan,d'arc+en+ciel,4
Nathan,d'attraper,1
Nathan,d'autant,3
Nathan,d'autre,5
Nathan,d'autres,20
Nathan,d'avance,1
Nathan,d'avoir,6
Nathan,d'eau,16
Nathan,d'écrites,1
Nathan,d'empêcher,1
Nathan,d'en,2
Nathan,d'endroits,1
Nathan,d'enfant,1
Nathan,d'enlever,2
Nathan,d'entendre,1
Nathan,d'épinards,1
Nathan,d'étoile,1
Nathan,d'être,2
Nathan,d'habit,1
Nathan,d'hélicoptère,2
Nathan,d'illusion,1
Nathan,d'images,2
Nathan,d'obstacles,1
Nathan,d'orange,1
Nathan,d'oreiller,1
Nathan,d'où,2
Nathan,d'ouvrir,2
Nathan,d'un,15
Nathan,d'une,5
Nathan,dada,3
Nathan,daigne,1
Nathan,dalle,1
Nathan,dame,3
Nathan,damned@s:eng,1
Nathan,dangereuses,1
Nathan,dangereux,2
Nathan,dangerous@s:eng,1
Nathan,dans,352
Nathan,danse,6
Nathan,dansent,4
Nathan,danser,2
Nathan,danses,4
Nathan,danseur,1
Nathan,dauphin,1
Nathan,de,799
Nathan,de@s:spa,1
Nathan,de_plus_en_plus,2
Nathan,débarbouillé,1
Nathan,débarbouiller,2
Nathan,débouché,1
Nathan,debout,33
Nathan,débrouille,1
Nathan,débrouiller,1
Nathan,débrouilles,1
Nathan,début,6
Nathan,décarcasse,1
Nathan,déchaîne,1
Nathan,déchire,4
Nathan,déchiré,4
Nathan,déchirer,5
Nathan,déchires,1
Nathan,décida,1
Nathan,décidé,1
Nathan,décidément,1
Nathan,déconseillé,2
Nathan,découpe,2
Nathan,découper,5
Nathan,découvrir,2
Nathan,décroche,1
Nathan,dedans,52
Nathan,défaire,1
Nathan,défais,1
Nathan,défait,1
Nathan,défasse,1
Nathan,déglingué,1
Nathan,déglinguer,1
Nathan,dégouliné,1
Nathan,dégoûtant,1
Nathan,dégradé,1
Nathan,dégringoler,1
Nathan,déguisais,3
Nathan,déguisé,5
Nathan,dehors,5
Nathan,déjà,68
Nathan,déjeune,2
Nathan,déjeuner,4
Nathan,Del,2
Nathan,delà,1
Nathan,délicieux,3
Nathan,demain,2
Nathan,demanda,2
Nathan,demandais,1
Nathan,demandait,1
Nathan,demande,14
Nathan,demandé,1
Nathan,demande-t-il,1
Nathan,demandent,2
Nathan,demander,7
Nathan,demandes,6
Nathan,démange,1
Nathan,démarrer,1
Nathan,déménagement,2
Nathan,déménagent,1
Nathan,demi,5
Nathan,démolir,1
Nathan,démolis,1
Nathan,dent,7
Nathan,dents,10
Nathan,départ,1
Nathan,dépassent,1
Nathan,dépêche,2
Nathan,déplace,1
Nathan,depuis,1
Nathan,déraillé,3
Nathan,dérange,1
Nathan,dérangé,1
Nathan,déranges,1
Nathan,dernier,3
Nathan,dernière,4
Nathan,derrière,23
Nathan,des,252
Nathan,dès,1
Nathan,Dès,1
Nathan,désarmé,1
Nathan,descend,3
Nathan,descendre,12
Nathan,descendu,1
Nathan,descente,1
Nathan,déshabille,10
Nathan,déshabiller,10
Nathan,déshabilles,4
Nathan,déshabillez,1
Nathan,désordre,1
Nathan,desserre,1
Nathan,desserrer,1
Nathan,dessin,6
Nathan,dessin+animé,4
Nathan,dessine,11
Nathan,dessiné,2
Nathan,dessiner,34
Nathan,dessines,3
Nathan,dessins,3
Nathan,dessins+animés,1
Nathan,dessous,3
Nathan,dessus,24
Nathan,destruction,2
Nathan,détail,1
Nathan,déteste,1
Nathan,deux,120
Nathan,deuxième,3
Nathan,devait,1
Nathan,devant,7
Nathan,développé,1
Nathan,devenir,1
Nathan,deviens,3
Nathan,devient,1
Nathan,devine,1
Nathan,deviner,1
Nathan,dévoré,1
Nathan,dévorée,1
Nathan,devrais,1
Nathan,devrait,4
Nathan,Didou,1
Nathan,différence,3
Nathan,différentes,2
Nathan,difficile,4
Nathan,dimanche,1
Nathan,dîner,1
Nathan,dînette,1
Nathan,ding,2
Nathan,dingue,4
Nathan,dirai,1
Nathan,dirais,5
Nathan,dirait,25
Nathan,diras,7
Nathan,dire,63
Nathan,direct,2
Nathan,dirigea,1
Nathan,dis,98
Nathan,dis_donc,98
Nathan,disais,2
Nathan,disait,1
Nathan,dise,5
Nathan,disent,12
Nathan,dises,1
Nathan,disparaisse,1
Nathan,disparaît,5
Nathan,disparaître,2
Nathan,disparu,3
Nathan,disparue,1
Nathan,disparues,1
Nathan,dispersés,1
Nathan,disque,11
Nathan,disques,2
Nathan,distraire,1
Nathan,distribuer,1
Nathan,dit,113
Nathan,dites,2
Nathan,dix,11
Nathan,docteur,1
Nathan,dodo,17
Nathan,dog@s:eng,2
Nathan,doigt,5
Nathan,doigts,27
Nathan,dois,3
Nathan,doit,16
Nathan,doivent,1
Nathan,domino,1
Nathan,dommage,1
Nathan,donc,12
Nathan,dong,1
Nathan,donne,87
Nathan,donné,8
Nathan,donner,46
Nathan,donnera,2
Nathan,donnerai,1
Nathan,donnes,29
Nathan,dorment,1
Nathan,dormi,3
Nathan,dormir,8
Nathan,dormira,1
Nathan,dort,2
Nathan,dos,13
Nathan,dose,1
Nathan,doseur,1
Nathan,doucement,77
Nathan,douche,3
Nathan,doudous,1
Nathan,douillette,3
Nathan,doute,1
Nathan,doutes,1
Nathan,doux,9
Nathan,douze,2
Nathan,drap,4
Nathan,dring,1
Nathan,drogué,2
Nathan,droit,16
Nathan,droite,2
Nathan,drôle,13
Nathan,drôlement,3
Nathan,drôles,2
Nathan,dromadaire,1
Nathan,du,197
Nathan,dû,2
Nathan,dum@si,1
Nathan,dur,37
Nathan,dure,2
Nathan,durent,1
Nathan,durer,1
Nathan,dures,2
Nathan,durs,2
Nathan,e@l,8
Nathan,é@l,9
Nathan,eau,1
Nathan,eaux,1
Nathan,écaille,2
Nathan,écailles,1
Nathan,échappé,1
Nathan,écharpe,4
Nathan,échelle,1
Nathan,éclair,1
Nathan,éclaté,3
Nathan,éclater,2
Nathan,écoute,59
Nathan,écouter,7
Nathan,écoutes,2
Nathan,écrabouiller,2
Nathan,écriras,1
Nathan,écrire,2
Nathan,écris,5
Nathan,écrit,21
Nathan,écrite,1
Nathan,écrites,1
Nathan,effectivement,2
Nathan,effets,1
Nathan,efficace,2
Nathan,égal,1
Nathan,égoutte,2
Nathan,égouttes,1
Nathan,Egypte,1
Nathan,eh,139
Nathan,éh,49
Nathan,élans,1
Nathan,éléphant,15
Nathan,éléphants,1
Nathan,Eli,1
Nathan,Elizabeth,1
Nathan,elle,176
Nathan,elles,29
Nathan,Elmer,12
Nathan,éloigner,1
Nathan,embêtant,1
Nathan,embêté,2
Nathan,embrasse,2
Nathan,embrassée,1
Nathan,emmêlé,1
Nathan,emmené,1
Nathan,emmène,3
Nathan,emmener,2
Nathan,empêche,1
Nathan,empêché,1
Nathan,empiler,1
Nathan,emplit,1
Nathan,émue,1
Nathan,en,329
Nathan,en_bas,8
Nathan,en_dessous,9
Nathan,en_haut,11
Nathan,en_plus,13
Nathan,en_train,11
Nathan,enchantement,1
Nathan,encore,336
Nathan,endroits,2
Nathan,enfant,4
Nathan,enfants,22
Nathan,enfile,2
Nathan,enfin,20
Nathan,enfoncé,1
Nathan,enlevé,3
Nathan,enlève,30
Nathan,enlever,20
Nathan,enlèves,6
Nathan,ennemis,1
Nathan,énormes,2
Nathan,enrhumé,1
Nathan,enrhumée,1
Nathan,ensemble,36
Nathan,ensuit,1
Nathan,ensuite,5
Nathan,entend,10
Nathan,entende,3
Nathan,entendre,1
Nathan,entends,17
Nathan,entendu,9
Nathan,entier,3
Nathan,entraînée,1
Nathan,entre,4
Nathan,entré,1
Nathan,entrée,1
Nathan,entreprise,2
Nathan,entrer,2
Nathan,envie,16
Nathan,envoie,5
Nathan,envoies,1
Nathan,envolé,1
Nathan,épaule,1
Nathan,épée,4
Nathan,épinards,2
Nathan,éplucher,1
Nathan,épuisés,1
Nathan,erreur,1
Nathan,es,139
Nathan,escargot,2
Nathan,España@s:spa,1
Nathan,espèce,5
Nathan,espèces,1
Nathan,essai,2
Nathan,essaie,26
Nathan,essaies,4
Nathan,essaye,2
Nathan,essayé,4
Nathan,essayer,14
Nathan,essayes,1
Nathan,essayons,3
Nathan,essuie,2
Nathan,essuient,2
Nathan,essuyé,1
Nathan,est,498
Nathan,est-ce,120
Nathan,et,842
Nathan,étable,1
Nathan,étaient,3
Nathan,étais,5
Nathan,était,15
Nathan,état,1
Nathan,états,1
Nathan,été,3
Nathan,éteindre,8
Nathan,éteint,2
Nathan,éternué,1
Nathan,éternuer,1
Nathan,êtes,2
Nathan,étiez,2
Nathan,étincelante,1
Nathan,étoiles,2
Nathan,étonnant,1
Nathan,étonné,1
Nathan,étonnée,1
Nathan,étouffé,1
Nathan,étrange,1
Nathan,étrangers,1
Nathan,être,59
Nathan,eu,10
Nathan,euh,49
Nathan,euhah@u,2
Nathan,eut,2
Nathan,eux,4
Nathan,évidement,4
Nathan,évidemment,5
Nathan,évident,2
Nathan,éviter,1
Nathan,exactement,7
Nathan,exagères,3
Nathan,exclamé,1
Nathan,excuse,8
Nathan,exemple,3
Nathan,existent,1
Nathan,expéditif,1
Nathan,explique,1
Nathan,expliqué,1
Nathan,expliques,1
Nathan,exprès,4
Nathan,expression,1
Nathan,extraordinaire,3
Nathan,f@l,1
Nathan,fabrique,1
Nathan,fabriqué,1
Nathan,fabriques,10
Nathan,fâche,2
Nathan,fâché,1
Nathan,fâchée,1
Nathan,fâcher,1
Nathan,fâches,1
Nathan,facile,14
Nathan,faciles,1
Nathan,façon,9
Nathan,façons,1
Nathan,facture,2
Nathan,failli,3
Nathan,faim,14
Nathan,fainéant,1
Nathan,fainéante,1
Nathan,faire,349
Nathan,fais,295
Nathan,faisais,3
Nathan,faisait,2
Nathan,faisant,1
Nathan,faisons,1
Nathan,fait,358
Nathan,faites,6
Nathan,fallait,5
Nathan,falloir,14
Nathan,fallu,1
Nathan,famille,4
Nathan,fantôme,21
Nathan,fantômes,2
Nathan,farandole,1
Nathan,farine,3
Nathan,fasse,31
Nathan,fasses,2
Nathan,fatigué,7
Nathan,fatiguée,2
Nathan,faudra,2
Nathan,faudrait,14
Nathan,faut,247
Nathan,fauteuil,3
Nathan,faux,1
Nathan,femme,1
Nathan,fend,1
Nathan,fenêtre,3
Nathan,fera,8
Nathan,ferai,3
Nathan,ferais,4
Nathan,feras,2
Nathan,ferez,2
Nathan,ferme,12
Nathan,fermé,5
Nathan,fermer,6
Nathan,fermes,3
Nathan,fermés,1
Nathan,fermeture,1
Nathan,fesse,2
Nathan,fesses,16
Nathan,festival,1
Nathan,fête,4
Nathan,feu,3
Nathan,feuille,14
Nathan,feuilles,3
Nathan,feutre,16
Nathan,feutres,21
Nathan,ficelle,1
Nathan,fiche,4
Nathan,fichent,1
Nathan,fiches,3
Nathan,fichu,1
Nathan,fièvre,1
Nathan,figure,6
Nathan,fil,2
Nathan,file,1
Nathan,fille,10
Nathan,fillette,2
Nathan,film,4
Nathan,filme,2
Nathan,filou,2
Nathan,fils,4
Nathan,fin,12
Nathan,finalement,2
Nathan,fine,1
Nathan,fini,78
Nathan,finie,2
Nathan,finir,18
Nathan,finira,1
Nathan,finis,1
Nathan,finisse,2
Nathan,finit,2
Nathan,fiston,2
Nathan,fit,1
Nathan,fleur,2
Nathan,fleurs,4
Nathan,fluor,1
Nathan,flûte,4
Nathan,fois,44
Nathan,foncé,3
Nathan,foncée,1
Nathan,fond,16
Nathan,Fonds_Fonds,1
Nathan,font,19
Nathan,foot,4
Nathan,football,2
Nathan,force,2
Nathan,forcément,2
Nathan,forêt,4
Nathan,forme,3
Nathan,formellement,2
Nathan,formidable,2
Nathan,fort,32
Nathan,forts,1
Nathan,fou,15
Nathan,Foufours,2
Nathan,four,3
Nathan,fourchette,1
Nathan,fourmi,1
Nathan,fourmille,1
Nathan,fourmis,1
Nathan,fourrer,1
Nathan,fourrure,4
Nathan,fous,1
Nathan,fragile,3
Nathan,frais,9
Nathan,fraise,9
Nathan,framboise,3
Nathan,framboises,3
Nathan,France,4
Nathan,franchement,3
Nathan,Francisco,1
Nathan,frangin,1
Nathan,Franklin,6
Nathan,frappa,1
Nathan,frère,18
Nathan,Frère,1
Nathan,Frère_Jacques,2
Nathan,frères,1
Nathan,frigo,2
Nathan,fripouille,24
Nathan,froid,7
Nathan,frôlé,1
Nathan,fromage,2
Nathan,fromages,2
Nathan,frontière,1
Nathan,frotte,1
Nathan,frotté,2
Nathan,fruits,3
Nathan,fuiou_pouf@o,1
Nathan,fuir,1
Nathan,fuis,1
Nathan,fuit,6
Nathan,fuit@o,3
Nathan,fume,1
Nathan,fumée,4
Nathan,furie,1
Nathan,furieux,5
Nathan,fusée,8
Nathan,fusées,1
Nathan,fut,1
Nathan,futur,1
Nathan,Gaëlle,2
Nathan,gagne,4
Nathan,gagné,3
Nathan,gagner,2
Nathan,gagnera,1
Nathan,galet,1
Nathan,galettes,1
Nathan,galope,1
Nathan,gamelles,1
Nathan,gamine,1
Nathan,gant,4
Nathan,garantis,1
Nathan,garçon,2
Nathan,garçons,2
Nathan,garde,18
Nathan,garde+barrière,1
Nathan,garder,4
Nathan,gardes,6
Nathan,gare,1
Nathan,gâteau,11
Nathan,gâteaux,2
Nathan,gauche,2
Nathan,gazelle,1
Nathan,géant,7
Nathan,géants,1
Nathan,gène,4
Nathan,gêne,7
Nathan,gêné,1
Nathan,général,2
Nathan,génial,4
Nathan,genoux,1
Nathan,genre,2
Nathan,gens,4
Nathan,gentil,8
Nathan,Georges,53
Nathan,Gerland,1
Nathan,Germaine,7
Nathan,geysers,1
Nathan,gigoteuse,2
Nathan,gilet,5
Nathan,girafe,5
Nathan,glace,6
Nathan,gling,5
Nathan,glisse,2
Nathan,glissé,1
Nathan,glisser,3
Nathan,gnous,1
Nathan,gobelet,1
Nathan,Godi,1
Nathan,Golo,2
Nathan,gonflé,1
Nathan,gong,1
Nathan,gorille,8
Nathan,gourmandise,1
Nathan,goûté,2
Nathan,goûter,9
Nathan,goûters,1
Nathan,goûteux,1
Nathan,goutte,3
Nathan,gouttes,7
Nathan,grammes,1
Nathan,grand,43
Nathan,grand-chose,1
Nathan,grand-mère,19
Nathan,grand-père,1
Nathan,grande,6
Nathan,grandes,7
Nathan,grands,7
Nathan,Grapelli,1
Nathan,grasses,1
Nathan,gratte,7
Nathan,gratter,1
Nathan,grattes,1
Nathan,grave,16
Nathan,grec,1
Nathan,grenouille,3
Nathan,grenouilles,1
Nathan,grille+pain,1
Nathan,grilles,1
Nathan,grimaces,1
Nathan,grimpe,5
Nathan,grimper,6
Nathan,grimpes,1
Nathan,gris,3
Nathan,Griselette,1
Nathan,Griseli,1
Nathan,gronder,1
Nathan,grondes,1
Nathan,gros,30
Nathan,gros+mots,1
Nathan,grosse,15
Nathan,grosses,3
Nathan,grotte,3
Nathan,grue,1
Nathan,gueule,1
Nathan,guider,1
Nathan,guili,7
Nathan,guitare,1
Nathan,gymnastique,1
Nathan,h,2
Nathan,h@l,1
Nathan,habillé,1
Nathan,habit,2
Nathan,habiter,1
Nathan,habits,5
Nathan,habitudes,1
Nathan,hamac,1
Nathan,harmonieusement,1
Nathan,hasard,2
Nathan,haut,10
Nathan,haute,1
Nathan,hé,1
Nathan,hein,642
Nathan,Henri,1
Nathan,heuh,2
Nathan,heure,4
Nathan,heures,6
Nathan,heureuse,2
Nathan,heureusement,3
Nathan,heureux,1
Nathan,hi,3
Nathan,hibou,11
Nathan,hier,7
Nathan,hippopotame,8
Nathan,histoire,18
Nathan,histoires,1
Nathan,hiver,1
Nathan,hochet,1
Nathan,hochets,1
Nathan,homme,1
Nathan,hop,225
Nathan,hoplà,73
Nathan,horreur,1
Nathan,hors,2
Nathan,hou,5
Nathan,huit,7
Nathan,hum,1
Nathan,hurler,1
Nathan,hydrate,2
Nathan,ici,100
Nathan,idée,7
Nathan,igloo,1
Nathan,ih,1
Nathan,il,1066
Nathan,ils,67
Nathan,image,2
Nathan,images,1
Nathan,imagines,1
Nathan,imiter,1
Nathan,immonde,1
Nathan,imperturbable,1
Nathan,inquiet,2
Nathan,insatiable,1
Nathan,inspire,1
Nathan,installé,2
Nathan,installer,1
Nathan,intentions,1
Nathan,intéressant,5
Nathan,interprétée,1
Nathan,ira,6
Nathan,iras,1
Nathan,iront,3
Nathan,j'ai,89
Nathan,j'aille,5
Nathan,j'aime,7
Nathan,j'aimerai,1
Nathan,j'aimerais,6
Nathan,j'allume,2
Nathan,j'amène,1
Nathan,j'arrête,2
Nathan,j'arrive,13
Nathan,j'attends,2
Nathan,j'aurai,1
Nathan,j'avais,6
Nathan,j'écris,1
Nathan,j'écrive,1
Nathan,j'en,16
Nathan,j'enlève,1
Nathan,j'entendais,3
Nathan,j'entends,10
Nathan,j'épluche,1
Nathan,j'espère,3
Nathan,j'essaie,1
Nathan,j'essayerai,1
Nathan,j'étais,2
Nathan,j'habite,1
Nathan,j'imagine,1
Nathan,j'installe,1
Nathan,j'irai,2
Nathan,j'oublie,1
Nathan,j'voudrais,1
Nathan,j'y,4
Nathan,j@l,1
Nathan,Jack,1
Nathan,Jacques,1
Nathan,jaguar,4
Nathan,jaja@c,2
Nathan,jaloux,1
Nathan,jamais,24
Nathan,jambe,6
Nathan,jambes,8
Nathan,japonaise,1
Nathan,jardin,1
Nathan,jaune,33
Nathan,jaunes,5
Nathan,je,839
Nathan,je_te_plumerais@si,1
Nathan,Jea,337
Nathan,jean,1
Nathan,Jean,5
Nathan,Jerry,5
Nathan,jetant,1
Nathan,jeté,2
Nathan,jeter,11
Nathan,jets,1
Nathan,jette,6
Nathan,jettes,1
Nathan,jeu,18
Nathan,jeux,2
Nathan,Johanna,5
Nathan,John,1
Nathan,Jojo,2
Nathan,joli,17
Nathan,jolie,2
Nathan,jolies,2
Nathan,jolis,5
Nathan,jongler,1
Nathan,jongles,1
Nathan,jouait,1
Nathan,joue,46
Nathan,joué,1
Nathan,jouent,4
Nathan,jouer,103
Nathan,joueras,1
Nathan,joues,15
Nathan,jouet,6
Nathan,jouets,6
Nathan,joueur,1
Nathan,jour,17
Nathan,journée,4
Nathan,jours,3
Nathan,juillet,1
Nathan,Jul,1
Nathan,Julie,2
Nathan,jumeaux,1
Nathan,jupe,1
Nathan,jus,10
Nathan,jusqu'à,4
Nathan,jusqu'au,4
Nathan,jusqu'en_haut,1
Nathan,jusque,6
Nathan,juste,31
Nathan,justement,2
Nathan,k@l,2
Nathan,kʀik@o,1
Nathan,kakuka@c,1
Nathan,kangourou,5
Nathan,Katayoune,5
Nathan,kebab,1
Nathan,kEkEkEkE@u,1
Nathan,keukea@c,1
Nathan,keukeuja@c,1
Nathan,kiné,1
Nathan,kinésithérapeute,1
Nathan,kiwis,1
Nathan,kleenex,2
Nathan,koala,2
Nathan,koulou_coucou@si,1
Nathan,krara@c,2
Nathan,kukuk@c,1
Nathan,l'a,14
Nathan,l'abîmer,4
Nathan,l'accident,7
Nathan,l'accroche,2
Nathan,l'adresse,1
Nathan,l'aération,1
Nathan,l'affaire,1
Nathan,l'âge,1
Nathan,l'ai,10
Nathan,l'aide,3
Nathan,l'aider,2
Nathan,l'aime,1
Nathan,l'air,23
Nathan,l'ait,1
Nathan,l'alcool,1
Nathan,l'animal,2
Nathan,l'année,1
Nathan,l'antenne,3
Nathan,l'appareil,1
Nathan,l'appeler,1
Nathan,l'appelle,1
Nathan,l'arbre,2
Nathan,l'arrêter,1
Nathan,l'arrêtes,1
Nathan,l'arrivée,1
Nathan,l'as,32
Nathan,l'aspirateur,2
Nathan,l'asticot,1
Nathan,l'attend,1
Nathan,l'attendre,2
Nathan,l'attrape,5
Nathan,l'attraper,3
Nathan,l'attrapes,2
Nathan,l'automne,1
Nathan,l'autre,94
Nathan,l'avais,2
Nathan,l'avait,1
Nathan,l'avion,1
Nathan,l'avoir,1
Nathan,l'eau,80
Nathan,l'écaille,1
Nathan,l'échelle,2
Nathan,l'éclair,1
Nathan,l'école,1
Nathan,l'Ecosse,2
Nathan,l'écoute,2
Nathan,l'écouter,1
Nathan,l'écraser,1
Nathan,l'éléphant,2
Nathan,l'emmener,1
Nathan,l'emmènes,2
Nathan,l'emporte,1
Nathan,l'endroit,2
Nathan,l'énerver,1
Nathan,l'enfant,3
Nathan,l'enfonces,1
Nathan,l'enlève,10
Nathan,l'enlever,11
Nathan,l'enlèvera,1
Nathan,l'enlèves,4
Nathan,l'enregistre,1
Nathan,l'entend,2
Nathan,l'entends,1
Nathan,l'enveloppe,1
Nathan,l'envers,12
Nathan,l'envoie,3
Nathan,l'envoies,6
Nathan,l'envois,3
Nathan,l'envoyer,1
Nathan,l'épée,4
Nathan,l'équipe,3
Nathan,l'escalier,1
Nathan,l'espèce,1
Nathan,l'essuie,1
Nathan,l'essuies,1
Nathan,l'établi,1
Nathan,l'étang,1
Nathan,l'été,1
Nathan,l'étiquette,2
Nathan,l'étoile,1
Nathan,l'habitude,1
Nathan,l'hélicoptère,2
Nathan,l'herbe,2
Nathan,l'heure,7
Nathan,l'hippopotame,3
Nathan,L'hippopotame,1
Nathan,l'histoire,18
Nathan,l'hiver,3
Nathan,l'homme,3
Nathan,l'huile,2
Nathan,l'igloo,2
Nathan,l'image,1
Nathan,l'impression,3
Nathan,l'infini,1
Nathan,l'inondation,1
Nathan,l'instant,9
