Speaker,gloss1,total_freq
Lily,light's,1
Lily,lightening,1
Lily,lighter,5
Lily,lighthouse,1
Lily,lighting,1
Lily,lightning,3
Lily,lights,17
Lily,like,1430
Lily,liked,18
Lily,likes,109
Lily,Lil,5
Lily,lilacs,3
Lily,Lilliputian,6
Lily,Lilly,15
Lily,Lilly's,1
Lily,lily,1
Lily,Lily,563
Lily,Lily's,61
Lily,lily+pads,2
Lily,lime,2
Lily,line,11
Lily,lined,3
Lily,lion,48
Lily,lion's,4
Lily,lions,13
Lily,lip,1
Lily,lips,8
Lily,liquids,2
Lily,Lisa,30
Lily,Lisa's,4
Lily,list,31
Lily,listen,22
Lily,listened,6
Lily,listening,11
Lily,listens,5
Lily,lit,6
Lily,literally,11
Lily,little,1172
Lily,Little,5
Lily,Little_Mermaid,1
Lily,live,115
Lily,lived,6
Lily,lives,85
Lily,livid,1
Lily,living,12
Lily,lizard,10
Lily,lizards,2
Lily,Lizzie,1
Lily,llama,12
Lily,llamas,4
Lily,Lloyd,1
Lily,loaded,2
Lily,loads,1
Lily,loaf,2
Lily,lobby,1
Lily,lobster,14
Lily,local,1
Lily,locked,4
Lily,locket,1
Lily,log,1
Lily,logo,1
Lily,logs,1
Lily,Lola,20
Lily,lollie,15
Lily,lollies,3
Lily,lollipop,16
Lily,lollipops,6
Lily,lolly,1
Lily,Loly,5
Lily,Londain,1
Lily,London,3
Lily,lonely,6
Lily,long,106
Lily,longer,7
Lily,longest,1
Lily,look,890
Lily,looked,51
Lily,looking,115
Lily,looks,131
Lily,loop,6
Lily,loose,5
Lily,looser,1
Lily,loosing,1
Lily,lose,12
Lily,loses,1
Lily,losing,4
Lily,lost,45
Lily,Lost,1
Lily,lot,84
Lily,lots,5
Lily,lots_of,68
Lily,Lou,4
Lily,Louana,1
Lily,loud,18
Lily,louder,2
Lily,loudest,3
Lily,Louis,1
Lily,Louise,1
Lily,Louisiana,5
Lily,lounge,1
Lily,love,269
Lily,love's,2
Lily,loved,30
Lily,lovely,31
Lily,loves,85
Lily,loving,3
Lily,low,7
Lily,lowly,5
Lily,Lowly,34
Lily,luck,11
Lily,luckiest,2
Lily,luckily,4
Lily,lucky,20
Lily,Lucy,8
Lily,Luke,9
Lily,lullabies,3
Lily,lullaby,1
Lily,Lulu,46
Lily,Lulu's,35
Lily,lumber,1
Lily,Lumiere,5
Lily,lumps,1
Lily,lumpy,3
Lily,Luna,3
Lily,lunch,40
Lily,lurch,1
Lily,lurched,2
Lily,lying,13
Lily,Lynne,2
Lily,lynx,3
Lily,m@l,5
Lily,M_And_Ms,1
Lily,ma,2
Lily,Ma,5
Lily,maam,1
Lily,macaroni,9
Lily,machine,5
Lily,machines,3
Lily,mackerel,1
Lily,mad,4
Lily,madam,1
Lily,Madame,3
Lily,Madame_Lafleur_Charles,1
Lily,made,82
Lily,magazine,11
Lily,magazines,2
Lily,magic,36
Lily,magical,6
Lily,magicians,1
Lily,magnet,2
Lily,magnets,1
Lily,magnificent,4
Lily,mah@o,6
Lily,maid,2
Lily,maiden,3
Lily,mail,27
Lily,mailbox,7
Lily,maillot@s:fra,1
Lily,mailman,1
Lily,Maine,7
Lily,mainland,1
Lily,Maisey,9
Lily,Maisey's,1
Lily,Maisy,102
Lily,Maisy's,8
Lily,Maize,2
Lily,majestic,1
Lily,major,1
Lily,make,213
Lily,maker,4
Lily,makes,49
Lily,Makes,3
Lily,makeshift,1
Lily,makeup,1
Lily,making,55
Lily,Malificent,6
Lily,Malificent's,2
Lily,mall,35
Lily,mall's,1
Lily,mam,1
Lily,mama,30
Lily,Mama,54
Lily,mama's,9
Lily,Mama's,13
Lily,mamas,1
Lily,Mami,1
Lily,mamma,13
Lily,man,63
Lily,Man,2
Lily,man's,3
Lily,manage,1
Lily,managed,1
Lily,manager,12
Lily,manana@s:spa,1
Lily,mandrill,3
Lily,mane,7
Lily,Mango,2
Lily,Manhattan,1
Lily,maniacal,1
Lily,manicure,1
Lily,manners,3
Lily,mantis,1
Lily,Manuel,1
Lily,Manuela,323
Lily,Manuela's,31
Lily,Manuelas,2
Lily,many,56
Lily,map,68
Lily,Map,2
Lily,map's,1
Lily,maple,3
Lily,maps,2
Lily,Mar,3
Lily,maraca,2
Lily,marble,3
Lily,marbles,4
Lily,marches,1
Lily,marching,1
Lily,Marco,1
Lily,Marge,5
Lily,mark,1
Lily,Mark,2
Lily,marked,1
Lily,marker,3
Lily,market,6
Lily,markets,1
Lily,marks,1
Lily,marmalade,9
Lily,Marmalade,1
Lily,marriage,1
Lily,married,7
Lily,marry,4
Lily,Mars,3
Lily,Marsh,1
Lily,marshmallows,2
Lily,Martha,1
Lily,Mary,4
Lily,Maryland,7
Lily,mashed,3
Lily,mask,3
Lily,Massachusetts,14
Lily,massive,1
Lily,master,2
Lily,Master_Card,6
Lily,masterpiece,4
Lily,mat,6
Lily,match,2
Lily,matching,1
Lily,matchmakers,2
Lily,matchmaking,1
Lily,material,1
Lily,math,1
Lily,Matt,49
Lily,Matt's,4
Lily,matter,23
Lily,matters,1
Lily,Matthew,32
Lily,Matthew's,1
Lily,mauh@o,2
Lily,Maurice,4
Lily,Max,86
Lily,Max's,5
Lily,maximum,1
Lily,may,21
Lily,Maya,1
Lily,maybe,212
Lily,mayonnaise,1
Lily,Mayor,3
Lily,Mayzie,11
Lily,maze,1
Lily,Mazy,14
Lily,Mazy's,2
Lily,McDonald,1
Lily,McPink,4
Lily,McPink's,1
Lily,me,675
Lily,meadow,6
Lily,meal,2
Lily,meals,1
Lily,mean,79
Lily,meaning,2
Lily,means,21
Lily,meant,4
Lily,meantime,1
Lily,meanwhile,4
Lily,measure,3
Lily,measuring,3
Lily,mechanic,4
Lily,mechanics,5
Lily,medicine,8
Lily,medieval,1
Lily,meet,40
Lily,meeting,1
Lily,meetings,1
Lily,meets,1
Lily,Meffy,1
Lily,Melody,5
Lily,melon,2
Lily,melons,1
Lily,melt,4
Lily,melting,1
Lily,melts,5
Lily,member,1
Lily,membership,1
Lily,memeans@c,1
Lily,memorize,1
Lily,memory,4
Lily,men,10
Lily,men's,1
Lily,mend,2
Lily,mending,2
Lily,menorah,2
Lily,mention,4
Lily,mentioned,3
Lily,meow,8
Lily,mer+people,3
Lily,mercury,2
Lily,mere,1
Lily,mermaid,11
Lily,mermaid's,1
Lily,mermaids,1
Lily,merman,2
Lily,merpeople,1
Lily,merry,1
Lily,merry+go+round,1
Lily,Merryweather,3
Lily,mess,16
Lily,message,7
Lily,messenger,1
Lily,messy,16
Lily,met,6
Lily,metal,2
Lily,Metropolitan,1
Lily,Mexico,15
Lily,mhm,75
Lily,mic,1
Lily,mice,48
Lily,Michael,3
Lily,Michael's,2
Lily,Michigan,7
Lily,Mickey,3
Lily,micro,1
Lily,microphone,161
Lily,microphones,2
Lily,microscope,1
Lily,microwave,30
Lily,microwaved,1
Lily,middle,9
Lily,middles,2
Lily,midnight,3
Lily,Miffy,16
Lily,Miffy's,1
Lily,might,76
Lily,mightier,1
Lily,mighty,1
Lily,mike,1
Lily,Mike,2
Lily,Mike's,1
Lily,mile,1
Lily,milk,47
Lily,milk+shake,3
Lily,milk+shakes,1
Lily,milkshake,1
Lily,millions,1
Lily,mind,11
Lily,minds,3
Lily,mine,13
Lily,miniature,1
Lily,minimum,2
Lily,mining,1
Lily,Minnesota,3
Lily,Minnie,2
Lily,Minnie_Mouse,1
Lily,Mint,1
Lily,minty,2
Lily,minute,10
Lily,minutes,16
Lily,miracle,7
Lily,mirror,18
Lily,mischief,2
Lily,miss,32
Lily,Miss,33
Lily,missed,6
Lily,misses,2
Lily,Misses,1
Lily,missing,12
Lily,mission,2
Lily,Mississippi,18
Lily,Missouri,9
Lily,Missus,39
Lily,Missus_Balinsky,2
Lily,Missus_Bear,2
Lily,Missus_Block,3
Lily,Missus_Heavy_Bottom,2
Lily,Missus_Honey,1
Lily,Missy,1
Lily,mistake,5
Lily,mister,2
Lily,Mister,61
Lily,Mister_Asparagus,4
Lily,Mister_Asparagus',1
Lily,Mister_Owl,5
Lily,mittens,3
Lily,mix,12
Lily,mixed,2
Lily,mixer,18
Lily,mixes,2
Lily,mixing,8
Lily,mm,371
Lily,moaned,2
Lily,Moby,22
Lily,modest,2
Lily,moisturize,1
Lily,moisturized,1
Lily,moisturizer,3
Lily,moisturizing,2
Lily,Molar,3
Lily,molars,1
Lily,mole,3
Lily,moley@wp,1
Lily,Molly,7
Lily,Molly's,3
Lily,mom,30
Lily,Mom,5
Lily,mom's,5
Lily,Mom's,1
Lily,moment,10
Lily,momma's,3
Lily,mommies,1
Lily,mommy,455
Lily,Mommy,247
Lily,mommy's,101
Lily,Mommy's,67
Lily,Monday,7
Lily,money,12
Lily,monkey,28
Lily,monkey's,1
Lily,monkeys,8
Lily,monster,11
Lily,Monster,1
Lily,monstrously,1
Lily,Montana,6
Lily,month,4
Lily,months,15
Lily,moo,35
Lily,mood,3
Lily,Mooky,3
Lily,Mooky's,5
Lily,moon,135
Lily,Moon,2
Lily,moon's,1
Lily,moonie,5
Lily,moonlight,2
Lily,moons,3
Lily,moose,25
Lily,Moose,1
Lily,mooshy,5
Lily,mop,8
Lily,more,201
Lily,morning,99
Lily,mornings,2
Lily,Morocco,1
Lily,most,26
Lily,mother,86
Lily,Mother,2
Lily,mother's,5
Lily,moths,1
Lily,motor,9
Lily,motorcycle,3
Lily,motorcycles,1
Lily,motto,1
Lily,mount,2
Lily,Mount,2
Lily,mountain,12
Lily,mountains,7
Lily,mountainside,1
Lily,mountaintop,1
Lily,mourning,1
Lily,mouse,88
Lily,Mouse,2
Lily,mouse's,4
Lily,mouses,1
Lily,moustache,1
Lily,mouth,71
Lily,mouthful,3
Lily,mouths,2
Lily,move,47
Lily,moved,10
Lily,movements,2
Lily,movers,1
Lily,moves,5
Lily,movie,22
Lily,movies,4
Lily,moving,9
Lily,Mr,52
Lily,Mrs,47
Lily,much,196
Lily,mud,8
Lily,muddle,1
Lily,muddy,4
Lily,muffin,2
Lily,muffins,1
Lily,muffs,1
Lily,mug,8
Lily,mule,8
Lily,mull,1
Lily,mum@o,1
Lily,mummy,2
Lily,munch,2
Lily,murmured,3
Lily,Murphy,5
Lily,Murphy_Heavy_Bottom,1
Lily,muscle,2
Lily,muscles,1
Lily,museum,56
Lily,Museum,1
Lily,museums,7
Lily,mush,1
Lily,mushiest,1
Lily,mushing,1
Lily,mushroom,2
Lily,mushrooms,6
Lily,mushy,8
Lily,music,45
Lily,musical,1
Lily,musician,1
Lily,musicians,2
Lily,must,82
Lily,mustard,8
Lily,muttered,1
Lily,my,821
Lily,my_goodness,24
Lily,myself,11
Lily,mysteries,1
Lily,mysterious,3
Lily,mystery,3
Lily,N,1
Lily,n@l,6
Lily,nachos,1
Lily,nah,5
Lily,nail,7
Lily,nails,10
Lily,naked,43
Lily,name,137
Lily,name's,2
Lily,named,28
Lily,names,9
Lily,naming,2
Lily,nana,3
Lily,Nana,4
Lily,Nancy,33
Lily,Nancy's,5
Lily,nani_nan@b,1
Lily,nanny,1
Lily,nap,26
Lily,nap+time,3
Lily,Napoleon,1
Lily,nappie,1
Lily,nappies,3
Lily,naps,4
Lily,narwhal,4
Lily,narwhals,1
Lily,native,1
Lily,natural,4
Lily,Navy,1
Lily,nay,5
Lily,near,39
Lily,nearby,7
Lily,nearly,3
Lily,neat,16
Lily,neato,3
Lily,Nebraska,4
Lily,necessarily,8
Lily,neck,35
Lily,necklace,31
Lily,necktie,1
Lily,nee@c,3
Lily,need,121
Lily,needed,8
Lily,needs,41
Lily,neek@c,3
Lily,neigh,7
Lily,neighbor,11
Lily,neighborhood,5
Lily,neighbors,3
Lily,Nemo,9
Lily,Nemo's,1
Lily,nephew,5
Lily,nephew's,2
Lily,nervous,5
Lily,nest,24
Lily,nests,1
Lily,net,6
Lily,Nevada,6
Lily,never,81
Lily,new,140
Lily,New,94
Lily,New_York,2
Lily,newest,1
Lily,newlyweds,1
Lily,news,2
Lily,newscasters,1
Lily,newspaper,1
Lily,newt,2
Lily,next,112
Lily,nibble,4
Lily,nibbled,3
Lily,nibbles,1
Lily,nice,259
Lily,nicely,17
Lily,nicer,2
Lily,nicest,1
Lily,Nick,1
Lily,nickel,1
Lily,niece,8
Lily,niece's,1
Lily,nifty,2
Lily,night,146
Lily,night+gown,1
Lily,nightmares,1
Lily,nights,1
Lily,nighttime,3
Lily,nine,32
Lily,nineteen,2
Lily,nix,1
Lily,niyow@o,3
Lily,no,784
Lily,noble,1
Lily,nobody,5
Lily,nobody's,2
Lily,nod,3
Lily,nodded,5
Lily,noise,17
Lily,noises,1
Lily,noisiest,1
Lily,noisy,2
Lily,none,12
Lily,nonetheless,1
Lily,nonexistent,1
Lily,nonp_c,1
Lily,nontoxic,1
Lily,nonworking,1
Lily,noodle,3
Lily,noodles,2
Lily,noone,1
Lily,nope,8
Lily,Norah,1
Lily,Nordstrom's,2
Lily,Nordstroms,1
Lily,normally,3
Lily,Norman,34
Lily,Norman's,2
Lily,north,3
Lily,North,8
Lily,nos@q,1
Lily,nose,102
Lily,nosed,1
Lily,noser,1
Lily,noses,1
Lily,not,496
Lily,note,3
Lily,notebook,1
Lily,nothing,23
Lily,nothing's,1
Lily,notice,8
Lily,noticed,9
Lily,novel,1
Lily,November,1
Lily,now,289
Lily,nuh,20
Lily,nuh@o,2
Lily,num,184
Lily,num@o,16
Lily,number,20
Lily,numbers,2
Lily,Numbers,1
Lily,nun,7
Lily,nurse,2
Lily,Nurse,5
Lily,nursery,1
Lily,nurses,1
Lily,nut,4
Lily,nutritionally,1
Lily,nuts,11
Lily,nuzzled,1
Lily,O,2
Lily,o'clock,7
Lily,o@l,23
Lily,oar,1
Lily,oatmeal,2
Lily,obeyed,1
Lily,objects,1
Lily,obsessed,7
Lily,obsession,1
Lily,obsessive,2
Lily,obvious,2
Lily,obviously,2
Lily,occasion,1
Lily,ocean,12
Lily,octagon,3
Lily,octopus,10
Lily,odd,1
Lily,of,1434
Lily,off,244
Lily,offer,4
Lily,offering,1
Lily,offers,1
Lily,office,16
Lily,officer,6
Lily,officers,7
Lily,often,6
Lily,oh,2406
Lily,oh_goodness,19
Lily,oh_my_goodness,128
Lily,Ohio,3
Lily,oil,12
Lily,oink,48
Lily,oink@o,2
Lily,okay,1145
Lily,okey_dokey,6
Lily,Oklahoma,8
Lily,old,78
Lily,Old,3
Lily,older,16
Lily,ole,1
Lily,Olga,1
Lily,olive,5
Lily,Oliver,1
Lily,olives,14
Lily,Olivia,108
Lily,Olivia's,17
Lily,Oly,2
Lily,on,1767
Lily,once,40
Lily,once@s:spa,1
Lily,one,946
Lily,one's,40
Lily,ones,37
Lily,onion,2
Lily,online,1
Lily,only,91
Lily,onto,17
Lily,oo,52
Lily,ooh,461
Lily,oop,27
Lily,oops,27
Lily,oopsie,3
Lily,oopy@o,3
Lily,ooze,1
Lily,oozing,4
Lily,oozy,1
Lily,op,45
Lily,open,110
Lily,opened,24
Lily,opener,1
Lily,opening,7
Lily,openings,1
Lily,opens,3
Lily,opera,1
Lily,operate,1
Lily,opinion,3
Lily,opposed,2
Lily,opposite,2
Lily,opposites,3
Lily,opted,1
Lily,option,1
Lily,or,328
Lily,orange,96
Lily,orange+juice,1
Lily,oranges,16
Lily,orangie,1
Lily,orangutan,4
Lily,orchestra,3
Lily,order,12
Lily,ordered,4
Lily,orders,1
Lily,Oregon,9
Lily,oreo,1
Lily,organized,3
Lily,original,2
Lily,ornaments,1
Lily,Oscar,1
Lily,ostrich,4
Lily,other,283
Lily,other's,2
Lily,others,3
Lily,otherwise,3
Lily,otter,3
Lily,ottoman,2
Lily,ouch,50
Lily,ought_to,4
Lily,ounce,2
Lily,ounces,4
Lily,our,189
Lily,ours,4
Lily,ourselves,3
Lily,out,537
Lily,outdoor,2
Lily,outdoors,1
Lily,outer,1
Lily,outfit,3
Lily,outing,1
Lily,outline,1
Lily,outside,47
Lily,oval,6
Lily,oven,11
Lily,over,382
Lily,overalls,7
Lily,overhead,3
Lily,ow,11
Lily,owl,14
Lily,Owl,4
Lily,Owl's,1
Lily,owls,6
Lily,own,27
Lily,owner,3
Lily,owners,2
Lily,owns,1
Lily,ox,2
Lily,oy,72
Lily,P,3
Lily,p@l,52
Lily,P@l,17
Lily,P_B_S,2
Lily,P_S,1
Lily,paced,1
Lily,pacing,1
Lily,pack,1
Lily,package,7
Lily,packages,3
Lily,packaging,1
Lily,packed,4
Lily,packs,4
Lily,pad,1
Lily,padding,1
Lily,Paddington,92
Lily,Paddington's,10
Lily,paddled,5
Lily,pads,7
Lily,page,47
Lily,pages,5
Lily,pah@o,1
Lily,pail,5
Lily,pain,1
Lily,paint,21
Lily,paintbrush,5
Lily,painted,7
Lily,painting,21
Lily,paintings,3
Lily,paints,4
Lily,pair,5
Lily,pajama,1
Lily,pajamas,10
Lily,palace,13
Lily,pale,1
Lily,Palm,2
Lily,pan,10
Lily,Panacka,15
Lily,pancakes,8
Lily,Pancakes,1
Lily,panda,17
Lily,Panda,15
Lily,Panda's,3
Lily,panda+bear,1
Lily,panes,1
Lily,panettone@s:ita,7
Lily,pans,4
Lily,pant,2
Lily,panther,6
Lily,panthers,1
Lily,panting,2
Lily,pants,50
Lily,papa,5
Lily,Papa,11
Lily,Papa's,3
Lily,paper,60
Lily,papers,1
Lily,Papi,1
Lily,parachute,3
Lily,parade,2
Lily,parents,18
Lily,park,23
Lily,Park,2
Lily,parked,3
Lily,parrot,9
Lily,parrots,4
Lily,Parsley,4
Lily,Parsley's,2
Lily,part,31
Lily,particularly,1
Lily,parties,1
Lily,partner,4
Lily,parts,5
Lily,party,25
Lily,pass,5
Lily,passed,7
Lily,passenger,1
Lily,Passey,2
Lily,passing,1
Lily,past,13
Lily,pasta,3
Lily,paste,2
Lily,pasted,1
Lily,pastels,1
Lily,pastry,1
Lily,pat,2
Lily,Pat,1
Lily,patch,11
Lily,Patches,2
Lily,patchwork,3
Lily,patchy,2
Lily,path,7
Lily,patience,1
Lily,patient,1
Lily,patiently,1
Lily,patients,1
Lily,patting,2
Lily,patty,5
Lily,Paul,8
Lily,paved,3
Lily,paw,11
Lily,paw+prints,3
Lily,paws,11
Lily,pay,4
Lily,paying,1
Lily,pea,4
Lily,peaceful,2
Lily,peacefully,1
Lily,peach,16
Lily,peaches,9
Lily,peacock,3
Lily,peak,1
Lily,peaked,1
Lily,peaking,1
Lily,peaky,1
Lily,peanut,20
Lily,peanuts,4
Lily,peanutty,1
Lily,pear,9
Lily,pearl,1
Lily,Pearl,4
Lily,Pearl's,1
Lily,pears,6
Lily,peas,30
Lily,peasants,1
Lily,peck,2
Lily,peculiar,5
Lily,pedaled,1
Lily,pedaling,1
Lily,peddler,1
Lily,pediatrician,7
Lily,pee,3
Lily,peed,2
Lily,peeing,6
Lily,peek,9
Lily,peekaboo,5
Lily,peeked,2
Lily,peeking,3
Lily,peel,7
Lily,peels,1
Lily,peent@c,2
Lily,Peep,1
Lily,peered,3
Lily,peering,1
Lily,peet@c,1
Lily,pekay@c,2
Lily,pelting,1
Lily,pen,37
Lily,pence,2
Lily,pencil,10
Lily,pencils,8
Lily,penis,2
Lily,Penney,1
Lily,Pennsylvania,6
Lily,penny,4
Lily,pentagon,6
Lily,pentagons,5
Lily,people,97
Lily,people's,4
Lily,pepper,10
Lily,percent,3
Lily,perch,2
Lily,Percy,17
Lily,perfect,27
Lily,perfectly,4
Lily,perform,1
Lily,performance,2
Lily,perhaps,10
Lily,period,1
Lily,periwinkles,3
Lily,perked,1
Lily,perkier,4
Lily,Perla,8
Lily,permission,1
Lily,permitted,2
Lily,Perry,3
Lily,person,8
Lily,Persy,3
Lily,Peru,2
Lily,pet,3
Lily,petal,1
Lily,petals,1
Lily,Pete,16
Lily,pets,4
Lily,pew,7
Lily,Pheobe,17
Lily,Pheobe's,1
Lily,phew,4
Lily,Philip,9
Lily,Philippe,2
Lily,Phoebe,134
Lily,Phoebe's,10
Lily,phone,73
Lily,phone's,1
Lily,photo,4
Lily,photograph,4
Lily,photographs,1
Lily,photos,1
Lily,piano,24
Lily,pick,79
Lily,picked,8
Lily,picking,5
Lily,pickle,3
Lily,pickles,13
Lily,picks,5
Lily,picnic,14
Lily,picnics,3
Lily,picture,200
Lily,pictures,83
Lily,pie,176
Lily,Pie,4
Lily,piece,101
Lily,pieces,25
Lily,pierced,1
Lily,piercing,1
Lily,pig,43
Lily,Pig,8
Lily,pig's,1
Lily,Pig's,2
Lily,pigeons,1
Lily,piggie,34
Lily,piggie+back,1
Lily,piggies,3
Lily,piglet,5
Lily,Piglet,37
Lily,Piglet's,3
Lily,pigs,15
Lily,Pikachu,2
Lily,Pikachu's,1
Lily,pile,7
Lily,piled,3
Lily,pillow,14
Lily,pillows,3
Lily,pilot,9
Lily,pilot's,1
Lily,pilots,4
Lily,pin,2
Lily,pin+wheel,3
Lily,pin+wheels,2
Lily,pinch,32
Lily,pinched,2
Lily,pincher,1
Lily,pinches,2
Lily,pine,8
Lily,pineapple,7
Lily,ping,4
Lily,pink,120
Lily,pinkie,12
Lily,pinkies,3
Lily,Pinky,12
Lily,pins,2
Lily,pinwheel,1
Lily,pinwheels,1
Lily,pirate,15
Lily,pirates,17
Lily,pit,2
Lily,pitch,1
Lily,pitcher,5
Lily,pitiful,1
Lily,pituh@o,4
Lily,pizza,12
Lily,pjs,1
Lily,place,40
Lily,placed,1
Lily,places,7
Lily,placing,1
Lily,plain,6
Lily,Plaksiko,1
Lily,plan,5
Lily,plane,26
Lily,planes,2
Lily,planet,8
Lily,planet's,1
Lily,planets,7
Lily,plank,1
Lily,planned,3
Lily,planning,2
Lily,plans,2
Lily,plant,20
Lily,plants,2
Lily,plastic,26
Lily,plate,15
Lily,plates,2
Lily,platform,3
Lily,play,237
Lily,Play_Doh,17
Lily,play+ground,9
Lily,played,18
Lily,player,8
Lily,playful,2
Lily,playhouse,1
Lily,playing,91
Lily,playmate,1
Lily,plays,8
Lily,pleasant,2
Lily,please,74
Lily,pleased,1
Lily,pleasing,1
Lily,plenty,3
Lily,plop,2
Lily,plows,1
Lily,pluck,1
Lily,plug,1
Lily,plugged,2
Lily,plum,10
Lily,plumbing,1
Lily,plump,2
Lily,plums,5
Lily,plunged,1
Lily,plurals,1
Lily,plus,2
Lily,Pluto,1
Lily,Po,44
Lily,Po's,5
Lily,pocket,54
Lily,Pocket,2
Lily,pocket's,5
Lily,pockets,32
Lily,Pockets,5
Lily,pod,1
Lily,poem,1
Lily,poet,3
Lily,point,9
Lily,pointed,8
Lily,pointiest,1
Lily,pointing,10
Lily,points,4
Lily,pointy,5
Lily,poisoned,1
Lily,poke,1
Lily,poked,1
Lily,poking,2
Lily,polar,20
Lily,pole,6
Lily,poles,1
Lily,police,17
Lily,police+woman's,1
Lily,policeman,3
Lily,policemen,1
Lily,policewoman,1
Lily,polish,3
Lily,polished,1
Lily,polishing,1
Lily,polite,1
Lily,politely,3
Lily,polka,3
Lily,pollies,2
Lily,Polly,65
Lily,Polly's,2
Lily,Polly_Pocket,1
Lily,Polly_Pocket's,1
Lily,Polly_Pockets,1
Lily,Pollys,1
Lily,Poly,2
Lily,pompom,1
Lily,pond,8
Lily,pond's,1
Lily,pony,10
Lily,ponytail,1
Lily,poo,1
Lily,pooch,1
Lily,poof,6
Lily,Pooh,125
Lily,Pooh's,2
Lily,Pooh_Bear,13
Lily,Poohbie,4
Lily,pool,20
Lily,poomp@o,1
Lily,poop,14
Lily,pooped,4
Lily,pooper,1
Lily,poopie,7
Lily,pooping,17
Lily,poops,1
Lily,poopsie,4
Lily,poor,39
Lily,pop,119
Lily,pop+tart,2
Lily,popcorn,12
Lily,popped,7
Lily,poppies,3
Lily,popping,4
Lily,Poppy,5
Lily,popsicle,9
Lily,popular,3
Lily,porcupine,5
Lily,Porcupine,5
Lily,pored,1
Lily,pork,2
Lily,port,1
Lily,Portabello,3
Lily,Portuguese,1
Lily,posed,1
Lily,posey,1
Lily,Posey,1
Lily,posing,1
Lily,positive,1
Lily,possible,3
Lily,possibly,1
Lily,possums,2
Lily,post,5
Lily,postage,3
Lily,poster,6
Lily,pot,16
Lily,potato,11
Lily,potatoes,8
Lily,potentially,2
Lily,potion,2
Lily,pots,8
Lily,Pots,6
Lily,pottery,2
Lily,potty,42
Lily,poundage,1
Lily,pounding,1
Lily,pour,11
Lily,poured,1
Lily,pouring,1
Lily,pout,1
Lily,powder,2
Lily,powdery,1
Lily,power,3
Lily,powerful,1
Lily,powerless,1
Lily,powers,3
Lily,powwow,1
Lily,practically,2
Lily,practice,3
Lily,practiced,2
Lily,practicing,2
Lily,prance,2
Lily,praying,1
Lily,precious,1
Lily,predicted,1
Lily,preference,4
Lily,pregnancy,1
Lily,pregnant,5
Lily,prepare,1
Lily,prepared,2
Lily,preparing,1
Lily,prescribe,1
Lily,present,34
Lily,presents,4
Lily,presided,1
Lily,president,12
Lily,press,18
Lily,pressure,1
Lily,presumed,3
Lily,Pretchra_Poloskov,1
Lily,pretend,9
Lily,pretended,6
Lily,pretending,11
Lily,pretty,114
Lily,pretzels,1
Lily,price,2
Lily,prices,1
Lily,prick,1
Lily,pricked,1
Lily,prickly,1
Lily,pride,1
Lily,primarily,1
Lily,primary,1
Lily,primrose,2
Lily,prince,49
Lily,Prince,2
Lily,prince's,2
Lily,Prince_Eric,1
Lily,princess,22
Lily,Princess,1
Lily,principal,2
Lily,print,1
Lily,printed,1
Lily,privacy,3
Lily,private,4
Lily,prize,15
Lily,prizes,4
Lily,probably,32
Lily,problem,12
Lily,problems,1
Lily,productive,1
Lily,products,1
Lily,professor,5
Lily,project,2
Lily,promenade,4
Lily,promise,5
Lily,promised,2
Lily,promptly,1
Lily,pronounce,2
Lily,pronunciation,1
Lily,prop,1
Lily,propellers,1
Lily,proper,1
Lily,properly,1
Lily,property,2
Lily,proportion,1
Lily,propose,1
Lily,props,1
Lily,protected,2
Lily,protects,1
Lily,proud,6
Lily,proudly,4
Lily,provided,1
Lily,Providence,2
Lily,Providence_Place_Mall,1
Lily,providing,1
Lily,prowling,2
Lily,Prudence,18
Lily,Prudence's,4
Lily,prunes,9
Lily,psycho,1
Lily,psychotic,1
Lily,pta_pta_pta_pta_pta_pta_pta_pta_pta_pta_pta_pta_mm_pta_pta_pta@si,1
Lily,public,1
Lily,pucker,1
Lily,pudding,5
Lily,puddle,7
Lily,puff,3
Lily,puffer+fish,6
Lily,puffs,1
Lily,pull,44
Lily,pulled,12
Lily,pullers,1
Lily,pulling,5
Lily,pump,1
Lily,pumper,1
Lily,pumpkin,31
Lily,pumpkins,17
Lily,pumps,1
Lily,Punch,5
Lily,punched,1
Lily,punching,1
Lily,punishment,1
Lily,pup,12
Lily,pupils,2
Lily,puppet,2
Lily,puppies,38
Lily,puppy,339
Lily,puppy's,13
Lily,pureed,1
Lily,purple,100
Lily,purposes,1
Lily,purse,11
Lily,push,21
Lily,pushed,4
Lily,pushes,2
Lily,pushing,9
Lily,put,545
Lily,puts,12
Lily,putting,21
Lily,puzzle,13
Lily,pythons,1
Lily,q@l,4
Lily,quack,123
Lily,quack@o,2
Lily,quacked,1
Lily,quacking,1
Lily,quadrillionth,1
Lily,quail,2
Lily,quart,1
Lily,quarter,3
Lily,quarters,4
Lily,queen,32
Lily,question,13
Lily,questions,1
Lily,quetzal,5
Lily,quick,17
Lily,Quick,2
Lily,quickest,1
Lily,quickly,17
Lily,quiet,19
Lily,quietly,3
Lily,quill,1
Lily,quills,1
Lily,quilt,2
Lily,quirky,1
Lily,quit,1
Lily,quite,37
Lily,R,1
Lily,r@l,7
Lily,R_I_S_D,1
Lily,rabbit,43
Lily,Rabbit,23
Lily,rabbit's,1
Lily,Rabbit's,1
Lily,rabbits,3
Lily,raccoon,6
Lily,race,2
Lily,race+car,4
Lily,raced,5
