language,uni_lemma,lexical_category,frequency,MLU,final_frequency,solo_frequency,num_phons,concreteness,valence,arousal,babiness,measure,age,num_true,num_false,unscaled_age,total,prop
French (Quebec),fish (animal),nouns,0.6486898704266049,-0.6251499033002994,1.2018794129571602,1.0356086708682528,0.28233061004052884,0.9058116576735797,0.3996276173037652,-0.7078022836943864,1.0954580505356972,understands,0.7744879920512969,32,21,14,53,0.6037735849056604
French (Quebec),flower,nouns,0.3928624700356586,-0.21798886669431225,0.9741137980709478,0.4186282562072884,-0.28736580563360836,0.9058116576735797,1.203125379120152,-0.29853236968703334,-0.6797946826040646,understands,1.5489759841025939,31,17,16,48,0.6458333333333334
French (Quebec),foot,nouns,0.8150593518240868,0.34728649188604954,1.039393919774934,-0.14552852352282447,-0.8570622213077455,0.8009864388072375,-1.1891065935604541,-1.381893906765321,1.1635834035964874,understands,0.38724399602564846,38,32,13,70,0.5428571428571428
French (Quebec),get off,predicates,-0.22600119865836224,-0.38633398216866977,0.021037904528792645,0.4700015982206891,1.1368752335517345,-1.840609076624595,0.9292056875918383,2.2654232680649145,-1.0725725798583254,understands,0.38724399602564846,36,34,13,70,0.5142857142857142
French (Quebec),give,predicates,1.3590042954590824,0.3962364875575715,-0.1698380280154867,1.2648466439906445,-0.28736580563360836,-1.3688955917260535,1.5957436036440686,0.7848291673912551,-0.287016785349804,understands,-0.38724399602564846,37,21,11,58,0.6379310344827587
French (Quebec),glass,nouns,0.31209033955766213,0.7359921872790856,0.22462648740128785,-0.29126804087766717,-0.8570622213077455,0.7171262637141634,-0.45865408281828374,-0.9365119415220249,-0.4915886070000556,understands,1.5489759841025939,24,24,16,48,0.5
French (Quebec),glasses,nouns,-0.25564323660630683,-0.12125398824173388,0.45836644113461417,-0.8787728630801073,0.28233061004052884,0.8009864388072375,-0.814749681805092,-0.6355781812225004,-1.465350477112586,understands,1.1617319880769454,36,26,15,62,0.5806451612903226
French (Quebec),go,predicates,1.2584373208711435,0.9206344582439411,-1.233778095443806,0.09552535130550444,-0.8570622213077455,-1.0334548913537576,0.30832105346099437,1.1339123293387032,-0.5816002082904996,understands,1.1617319880769454,34,28,15,62,0.5483870967741935
French (Quebec),go potty,other,0.5899879581862706,0.07955704060714164,0.7262922110680413,0.9488283649605893,-0.28736580563360836,-0.016650268350234608,-1.5452021925472614,-1.3096698042934352,1.4968494978496396,understands,0,37,36,12,73,0.5068493150684932
French (Quebec),good,predicates,2.246533346763878,-0.8379668444085461,1.4841380925079646,2.510302285886109,-1.141910429144814,-2.6163156962355303,1.741834105792502,-0.31056972009901407,-0.04153059956589105,understands,0.7744879920512969,27,26,14,53,0.5094339622641509
French (Quebec),good night,other,-1.1854805145457084,0.3940923687039217,0.8563460473239284,-1.3154250220232844,0.852027025714666,-1.9349517736043034,0.24440645877105427,-0.06982271185939486,-1.4162532399558034,understands,0.38724399602564846,40,30,13,70,0.5714285714285714
French (Quebec),grandma,other,-2.378954981049322,0.9268467366473918,-2.1193585361936504,1.2008920093254032,1.4217234413888031,0.42361565088840397,1.3857385068056947,-0.864287839050139,0.8585854148114654,understands,-0.7744879920512969,34,21,10,55,0.6181818181818182
French (Quebec),grandpa,other,-0.21456015738980022,-0.8269620887797573,0.27159614171409124,-1.6349515377085428,1.4217234413888031,0.2663778225888898,1.3218239121157545,-0.26242031845109015,1.3867526631322413,understands,-0.7744879920512969,31,24,10,55,0.5636363636363636
French (Quebec),grapes,nouns,-1.082549600230677,-1.04727614208617,0.010760335577979653,0.35828478917966494,-0.28736580563360836,0.9058116576735797,0.6552859960635249,-0.5031673266907098,-0.532502971133717,understands,1.1617319880769454,32,30,15,62,0.5161290322580645
French (Quebec),grrr,other,-2.467428206518977,1.2303636517695637,-1.9465745239556602,1.088021660570641,-1.4267586369818828,-0.2472657498561884,-1.4173730031673821,0.03851344184843429,-0.4097598782417605,understands,1.1617319880769454,40,22,15,62,0.6451612903225806
French (Quebec),hair,nouns,0.26495525520104823,0.6008618172561265,0.607413172758818,-0.5175348712194808,-0.28736580563360836,0.8743640920136767,0.18049186408111417,-0.2503829680391094,-0.6306974454472822,understands,0.38724399602564846,48,22,13,70,0.6857142857142857
French (Quebec),hand,nouns,0.9986312980637713,0.589991773054876,1.2196209681724477,-1.693996862143244,-1.4267586369818828,0.6123010448478203,-0.07516651467864466,0.07462549308437698,0.4003445348451524,understands,0,37,36,12,73,0.5068493150684932
French (Quebec),happy,predicates,0.29369816825561557,0.3882375454589045,0.5697645261588405,-0.9262410450012377,-0.28736580563360836,-1.6519236826651784,2.2714121760805757,2.5663570283644392,1.3867526631322413,understands,1.1617319880769454,33,29,15,62,0.532258064516129
French (Quebec),hat,nouns,0.22600043257421285,-0.6867897989006853,0.8381873369210946,0.293916968994866,-0.28736580563360836,0.7800213950339685,-0.26691029874846417,-1.2494830522335305,-0.008799107964378638,understands,0,41,32,12,73,0.5616438356164384
French (Quebec),head,nouns,0.7371630958962594,0.33584029049954633,0.9976350377108628,-0.9948235736308728,-0.8570622213077455,0.6437486105077233,-0.11168914021575317,0.6403809624474832,0.007566637590891364,understands,0.7744879920512969,28,25,14,53,0.5283018867924528
French (Quebec),hello,other,0.007993951957904463,-3.6591066371126035,-1.4806981982312637,2.58913558725962,-0.8570622213077455,-1.4003431573859564,0.24440645877105427,-0.06982271185939486,0.20395558621802193,understands,-0.38724399602564846,34,24,11,58,0.5862068965517241
French (Quebec),hi,other,0.4308856356213105,-2.927202999289011,-0.9636459340118967,2.3615173315392957,0.28233061004052884,-1.5366159419122016,0.24440645877105427,-0.06982271185939486,0.5387094760126254,understands,0.38724399602564846,37,33,13,70,0.5285714285714286
French (Quebec),hide,predicates,0.577776010289941,-0.8478080294171584,0.7271471649421892,0.956765600968506,-0.28736580563360836,-0.9705597600339518,-0.9882321531063568,-0.47909262586674795,0.32669867910997835,understands,0.7744879920512969,28,25,14,53,0.5283018867924528
French (Quebec),high chair,nouns,-2.8652530286868476,1.2303636517695637,-0.5438180358596585,0.28812991022338813,0.28233061004052884,0.7276087856007974,-0.0842971710629224,-1.2735577530574924,-1.0725725798583254,understands,0.7744879920512969,29,24,14,53,0.5471698113207547
French (Quebec),hit,predicates,-0.042877826583655555,0.21228461792664613,-1.007344309595573,0.41209339910552173,-0.28736580563360836,-0.02713279023686864,-1.8556445096126835,1.8802280548815242,-0.602641881427831,understands,-0.38724399602564846,32,26,11,58,0.5517241379310345
French (Quebec),horse,nouns,0.5098194742082843,-0.43606377127265444,1.14464578432123,0.7163901332386639,0.28233061004052884,0.9058116576735797,0.06179333108551169,0.29129780050003473,-1.0234753427015428,understands,1.5489759841025939,26,22,16,48,0.5416666666666666
French (Quebec),hot,predicates,0.4613357660771118,-0.11782343667500983,0.9164371159186651,0.02326240866761402,-1.4267586369818828,0.1825176474958157,-0.23038767321135561,1.013538825218893,-1.0725725798583254,understands,0.7744879920512969,32,21,14,53,0.6037735849056604
French (Quebec),house,other,0.9481320254630088,0.8707470243307603,1.3070815015344053,0.016445856200445988,-0.28736580563360836,0.9058116576735797,1.1026881588931041,0.03851344184843429,-0.450674242375422,understands,1.5489759841025939,32,16,16,48,0.6666666666666666
French (Quebec),hungry,predicates,-0.36969056169384834,-0.4662445031940063,0.6851604776014628,0.19894328323903768,1.4217234413888031,-1.2955179385196138,-2.2300014213680455,2.024676259825295,1.022242872328056,understands,1.1617319880769454,45,17,15,62,0.7258064516129032
French (Quebec),in,function_words,2.0497201683507087,1.1800328888955005,-3.1914974951372788,-1.0755532478470264,-1.4267586369818828,-1.1906927196532713,0.9292056875918383,-0.41890587380684324,-0.4915886070000556,understands,0.38724399602564846,35,35,13,70,0.5
French (Quebec),juice,nouns,-0.16920165891502656,0.7143630884161268,-1.4666616712837965,0.12350447892729473,-1.4267586369818828,0.7905039169206025,0.8378991237490675,0.8209412186271972,1.3086434222456302,understands,0.38724399602564846,41,29,13,70,0.5857142857142857
French (Quebec),keys,nouns,-0.46646986408391555,-0.22838575317982537,0.021120480950886762,0.4870900124340185,-0.8570622213077455,0.7905039169206025,0.2170144896182227,-0.02167331021147091,-0.3539675631123358,understands,1.1617319880769454,36,26,15,62,0.5806451612903226
French (Quebec),kitchen,nouns,-0.01155186077380642,0.9021972379312109,0.7095758887251152,-1.5666519688084983,0.852027025714666,0.8743640920136767,0.17136120769683727,-0.47909262586674795,0.04029812919240422,understands,1.1617319880769454,32,30,15,62,0.5161290322580645
French (Quebec),kitty,nouns,0.26495525520104823,2.183522846097124,-0.508863420140344,-0.6063713959218641,1.9914198570629402,0.8743640920136767,1.4587837578799114,-0.8763251894621202,0.007566637590891364,understands,1.5489759841025939,28,20,16,48,0.5833333333333334
French (Quebec),lady,other,0.5124852472221774,0.22987093631152083,0.45721621397333145,-0.42151603165037754,-0.28736580563360836,0.20348269126908466,0.8470297801333444,0.15888694596824365,-0.003763494022906567,understands,1.5489759841025939,25,23,16,48,0.5208333333333334
French (Quebec),light (object),nouns,-0.10646767645668695,0.3936138835900575,0.4550235899973356,0.45342404106657613,0.852027025714666,0.07769242862947354,0.5183261502993678,-0.47909262586674795,-0.18882231103623875,understands,0.7744879920512969,29,24,14,53,0.5471698113207547
French (Quebec),listen,predicates,0.5725301583325614,-0.42708379954652126,-0.6496077889545945,1.1539411574907912,0.28233061004052884,-0.698014190981461,0.8470297801333444,-0.19019621597920475,-0.9416466139432478,understands,1.5489759841025939,26,22,16,48,0.5416666666666666
French (Quebec),look,predicates,2.0803745570479477,-1.5222056034133629,0.5562398358588526,3.282031652153341,1.4217234413888031,-1.2326228071998084,-0.029513232757259207,-0.19019621597920475,-0.4097598782417605,understands,0,38,35,12,73,0.5205479452054794
French (Quebec),look for,predicates,1.1154188505402496,-0.015464848657389311,0.12407813500356055,0.5546437989363102,0.28233061004052884,-1.2326228071998084,-0.38560883174406746,-0.08186006227137557,0.9053446886681898,understands,1.5489759841025939,31,17,16,48,0.6458333333333334
French (Quebec),meow,other,-0.6238260208262338,-2.7030553413544203,-0.22208770763280916,1.6850774641293853,-0.28736580563360836,-0.22630070608291988,0.14396923854400567,-0.5994661299865578,-1.1127430467122332,understands,0.38724399602564846,43,27,13,70,0.6142857142857143
French (Quebec),milk,nouns,0.12884547407948346,0.20779554636823755,0.7064702642017548,-0.8190939500967329,-1.4267586369818828,0.8219514825805055,0.6918086216006334,-1.911537324892484,2.474702804719217,understands,-1.1617319880769454,38,21,9,59,0.6440677966101694
French (Quebec),mommy,other,1.6661814514189917,-0.2562192873294231,1.4738169302006434,1.7375066481990424,-0.28736580563360836,-0.0690628777834057,1.285301286578646,-0.26242031845109015,2.1455281467321394,understands,-1.5489759841025939,43,16,8,59,0.7288135593220338
French (Quebec),moo,other,-0.7825539708031081,-2.8027070453841287,-0.4314345638615759,1.7698448282371473,-1.4267586369818828,-0.7713918441879011,-0.45865408281828374,0.03851344184843429,-0.003763494022906567,understands,0.38724399602564846,37,33,13,70,0.5285714285714286
French (Quebec),mouth,nouns,0.646167053625752,0.6541116800028627,1.1228144340315382,-0.2360756841406514,-0.8570622213077455,0.6332660886210892,-0.35821686259123586,0.2672230996760722,0.03400361152007792,understands,0,39,34,12,73,0.5342465753424658
French (Quebec),nap,other,0.48301798268362195,-0.5537425416174642,0.8976576701920297,0.889261394191364,-0.28736580563360836,-0.11099296532994274,0.5000648375308139,0.2672230996760722,2.1678450724893255,understands,-0.7744879920512969,33,22,10,55,0.6
French (Quebec),no,other,2.419798925865608,-1.1921712643562636,0.25641242892196525,3.4499610746307727,-1.4267586369818828,-1.767231423418155,-2.8691473682674444,1.1820617309866275,0.6005101941738729,understands,-1.5489759841025939,31,28,8,59,0.5254237288135594
